logz logzerr logvol nlive logl logwt insert_order
-4.553825423987625953e+01 6.092971515607937816e-01 -9.830000000000136851e+00 2.000000000000000000e+02 -3.269382680247871065e+01 -4.782464312736043155e+01 2.300000000000000100e-01
-4.544146079020504914e+01 6.006544804660657322e-01 -9.835000000000137632e+00 2.000000000000000000e+02 -3.269364774540017038e+01 -4.782946407028190094e+01 1.199999999999999956e-01
-4.535362133281817876e+01 5.387211613739686378e-01 -9.840000000000138414e+00 2.000000000000000000e+02 -3.265493176128643427e+01 -4.779574808616816028e+01 1.900000000000000022e-01
-4.527022209953179299e+01 5.540127753382065867e-01 -9.845000000000139195e+00 2.000000000000000000e+02 -3.263845484021715748e+01 -4.778427116509888606e+01 6.199999999999999956e-01
-4.519239121079774435e+01 5.527125790322050536e-01 -9.850000000000139977e+00 2.000000000000000000e+02 -3.263792656225471944e+01 -4.778874288713645058e+01 1.120000000000000107e+00
-4.512049385073306240e+01 5.665603856149341588e-01 -9.855000000000140759e+00 2.000000000000000000e+02 -3.259699298855509397e+01 -4.775280931343682767e+01 1.389999999999999902e+00
-4.505105010460835047e+01 5.861769832891761123e-01 -9.860000000000141540e+00 2.000000000000000000e+02 -3.234899812177629741e+01 -4.750981444665802655e+01 1.189999999999999947e+00
-4.496897200704493969e+01 5.770977555895446809e-01 -9.865000000000142322e+00 2.000000000000000000e+02 -3.215290875223839606e+01 -4.731872507712012776e+01 2.600000000000000089e-01
-4.487785906458200458e+01 5.811628436927765984e-01 -9.870000000000143103e+00 2.000000000000000000e+02 -3.210789169872238347e+01 -4.727870802360411062e+01 1.419999999999999929e+00
-4.479109349516593142e+01 4.375113758491848692e-01 -9.875000000000143885e+00 2.000000000000000000e+02 -3.208355563348858652e+01 -4.725937195837032334e+01 1.659999999999999920e+00
-4.470976183360072298e+01 4.420748228385261713e-01 -9.880000000000144667e+00 2.000000000000000000e+02 -3.205491316578439154e+01 -4.723572949066612381e+01 1.360000000000000098e+00
-4.463281849515431077e+01 4.445995605120183214e-01 -9.885000000000145448e+00 2.000000000000000000e+02 -3.203016178014618731e+01 -4.721597810502792214e+01 1.860000000000000098e+00
-4.456000031497194414e+01 4.692841611167366533e-01 -9.890000000000146230e+00 2.000000000000000000e+02 -3.200996853343702497e+01 -4.720078485831875525e+01 9.499999999999999556e-01
-4.449112249830063348e+01 5.053621438972977220e-01 -9.895000000000147011e+00 2.000000000000000000e+02 -3.198559422627698012e+01 -4.718141055115872007e+01 1.919999999999999929e+00
-4.442546455186989363e+01 5.103899427411371370e-01 -9.900000000000147793e+00 2.000000000000000000e+02 -3.190387332026002198e+01 -4.710468964514176093e+01 1.070000000000000062e+00
-4.435909991335523728e+01 4.975368660435861012e-01 -9.905000000000148574e+00 2.000000000000000000e+02 -3.189524740408882408e+01 -4.710106372897055849e+01 1.959999999999999964e+00
-4.429664762902247332e+01 4.959518490152496351e-01 -9.910000000000149356e+00 2.000000000000000000e+02 -3.178469946726931639e+01 -4.699551579215105335e+01 3.499999999999999778e-01
-4.423153275387105765e+01 4.673850063816138434e-01 -9.915000000000150138e+00 2.000000000000000000e+02 -3.157561481389864610e+01 -4.679143113878038207e+01 1.790000000000000036e+00
-4.415706315066956478e+01 4.815595961554692273e-01 -9.920000000000150919e+00 2.000000000000000000e+02 -3.148015521765169922e+01 -4.670097154253343774e+01 1.429999999999999938e+00
-4.408143748169580078e+01 4.805520159469885977e-01 -9.925000000000151701e+00 2.000000000000000000e+02 -3.147849194824132013e+01 -4.670430827312306121e+01 1.709999999999999964e+00
-4.401135731819911001e+01 5.022664286913494092e-01 -9.930000000000152482e+00 2.000000000000000000e+02 -3.136226106165450034e+01 -4.659307738653623687e+01 2.399999999999999911e-01
-4.393843797113501637e+01 4.598195293135373674e-01 -9.935000000000153264e+00 2.000000000000000000e+02 -3.135173955371818977e+01 -4.658755587859992886e+01 2.600000000000000089e-01
-4.387011266505523110e+01 4.555680803711677496e-01 -9.940000000000154046e+00 2.000000000000000000e+02 -3.122228666914577744e+01 -4.646310299402752264e+01 8.199999999999999512e-01
-4.379798175117981884e+01 4.665608246714200713e-01 -9.945000000000154827e+00 2.000000000000000000e+02 -3.114257946390094745e+01 -4.638839578878268810e+01 5.200000000000000178e-01
-4.372567133579490672e+01 4.715924751251969749e-01 -9.950000000000155609e+00 2.000000000000000000e+02 -3.110628855112588198e+01 -4.635710487600762519e+01 1.820000000000000062e+00
-4.365616839944797078e+01 4.928518238235830573e-01 -9.955000000000156390e+00 2.000000000000000000e+02 -3.098079141382127588e+01 -4.623660773870302165e+01 7.099999999999999645e-01
-4.358315893250718176e+01 4.817533097720566038e-01 -9.960000000000157172e+00 2.000000000000000000e+02 -3.091891011344766227e+01 -4.617972643832941060e+01 2.300000000000000100e-01
-4.351127654380491805e+01 4.493394285304418423e-01 -9.965000000000157954e+00 2.000000000000000000e+02 -3.071041860688062997e+01 -4.597623493176237730e+01 1.600000000000000033e-01
-4.342968514688969606e+01 4.930484736124275957e-01 -9.970000000000158735e+00 2.000000000000000000e+02 -3.066203639466726116e+01 -4.593285271954900395e+01 1.459999999999999964e+00
-4.335103534751559806e+01 4.662220089129158196e-01 -9.975000000000159517e+00 2.000000000000000000e+02 -3.065990681501748583e+01 -4.593572313989923828e+01 1.060000000000000053e+00
-4.327832441558380339e+01 3.890864927597160738e-01 -9.980000000000160298e+00 2.000000000000000000e+02 -3.060344856035415262e+01 -4.588426488523590052e+01 5.100000000000000089e-01
-4.320708930466382469e+01 3.978179196998522515e-01 -9.985000000000161080e+00 2.000000000000000000e+02 -3.057423322459340653e+01 -4.586004954947515699e+01 9.699999999999999734e-01
-4.313901730478254848e+01 4.156242019394225107e-01 -9.990000000000161862e+00 2.000000000000000000e+02 -3.036050484948535200e+01 -4.565132117436709791e+01 1.649999999999999911e+00
-4.306105563173336037e+01 4.378417212574496897e-01 -9.995000000000162643e+00 2.000000000000000000e+02 -3.032711669413601996e+01 -4.562293301901777198e+01 6.199999999999999956e-01
-4.298672791990181707e+01 4.470815580360149033e-01 -1.000000000000016342e+01 2.000000000000000000e+02 -3.029205740708726680e+01 -4.559287373196902138e+01 9.699999999999999734e-01
-4.291550692637665065e+01 4.170518251137084742e-01 -1.000500000000016421e+01 2.000000000000000000e+02 -3.017103805897558999e+01 -4.547685438385734358e+01 7.600000000000000089e-01
-4.284114124496010589e+01 4.402241773144678905e-01 -1.001000000000016499e+01 2.000000000000000000e+02 -3.015184463189679676e+01 -4.546266095677854935e+01 1.679999999999999938e+00
-4.277096958153657624e+01 4.807259905355784069e-01 -1.001500000000016577e+01 2.000000000000000000e+02 -2.997064261313144939e+01 -4.528645893801320454e+01 8.100000000000000533e-01
-4.269324646872359352e+01 4.850257999856475433e-01 -1.002000000000016655e+01 2.000000000000000000e+02 -2.989343717771723519e+01 -4.521425350259899290e+01 1.020000000000000018e+00
-4.261593491311374748e+01 5.057668322579458309e-01 -1.002500000000016733e+01 2.000000000000000000e+02 -2.989086543172143706e+01 -4.521668175660319378e+01 1.199999999999999956e-01
-4.254434183878029785e+01 4.583506164098858360e-01 -1.003000000000016811e+01 2.000000000000000000e+02 -2.982727024612749034e+01 -4.515808657100924961e+01 1.379999999999999893e+00
-4.247364138061954719e+01 4.402068085863043989e-01 -1.003500000000016890e+01 2.000000000000000000e+02 -2.974735483446386652e+01 -4.508317115934562480e+01 1.330000000000000071e+00
-4.240265264808166279e+01 4.572459796829920209e-01 -1.004000000000016968e+01 2.000000000000000000e+02 -2.970752620664790911e+01 -4.504834253152966994e+01 4.099999999999999756e-01
-4.233410058086767691e+01 4.529625515008767200e-01 -1.004500000000017046e+01 2.000000000000000000e+02 -2.963655682160266380e+01 -4.498237314648442009e+01 6.400000000000000133e-01
-4.226571942349576005e+01 4.926769826078117864e-01 -1.005000000000017124e+01 2.000000000000000000e+02 -2.962465185977206161e+01 -4.497546818465382046e+01 1.830000000000000071e+00
-4.220128697787894367e+01 4.674715343456121164e-01 -1.005500000000017202e+01 2.000000000000000000e+02 -2.950301790923097300e+01 -4.485883423411273441e+01 1.909999999999999920e+00
-4.213351618860511394e+01 4.909940560887502414e-01 -1.006000000000017280e+01 2.000000000000000000e+02 -2.950212237787338765e+01 -4.486293870275514450e+01 1.929999999999999938e+00
-4.207030013801936263e+01 4.919601723123482317e-01 -1.006500000000017359e+01 2.000000000000000000e+02 -2.947454950128268791e+01 -4.484036582616445088e+01 1.360000000000000098e+00
-4.200952692608864680e+01 4.864171734345902331e-01 -1.007000000000017437e+01 2.000000000000000000e+02 -2.946288875162922949e+01 -4.483370507651099501e+01 1.229999999999999982e+00
-4.195186440965171215e+01 4.746385888080354443e-01 -1.007500000000017515e+01 2.000000000000000000e+02 -2.938563679103584647e+01 -4.476145311591761100e+01 1.169999999999999929e+00
-4.189337877084437878e+01 5.041053757635821642e-01 -1.008000000000017593e+01 2.000000000000000000e+02 -2.937175868997428196e+01 -4.475257501485604905e+01 7.800000000000000266e-01
-4.183764627587010665e+01 5.144229803466242590e-01 -1.008500000000017671e+01 2.000000000000000000e+02 -2.919242361619240000e+01 -4.457823994107416610e+01 1.320000000000000062e+00
-4.177511098632935926e+01 5.343822524656581807e-01 -1.009000000000017749e+01 2.000000000000000000e+02 -2.916673955160069198e+01 -4.455755587648245353e+01 7.099999999999999645e-01
-4.171506345776838032e+01 5.224454611671834892e-01 -1.009500000000017828e+01 2.000000000000000000e+02 -2.908738981017224035e+01 -4.448320613505400445e+01 1.439999999999999947e+00
-4.165417675598754244e+01 5.057311506061464845e-01 -1.010000000000017906e+01 2.000000000000000000e+02 -2.904727626370842586e+01 -4.444809258859019252e+01 4.099999999999999756e-01
-4.159479415785260414e+01 5.114822383820244456e-01 -1.010500000000017984e+01 2.000000000000000000e+02 -2.898966643598430792e+01 -4.439548276086607359e+01 6.099999999999999867e-01
-4.153580079235576505e+01 4.925508177255421005e-01 -1.011000000000018062e+01 2.000000000000000000e+02 -2.887389584387835484e+01 -4.428471216876012306e+01 1.199999999999999956e+00
-4.147376775813167882e+01 4.934106075728650342e-01 -1.011500000000018140e+01 2.000000000000000000e+02 -2.885724086340628247e+01 -4.427305718828804970e+01 1.929999999999999938e+00
-4.141469418536796354e+01 4.934858849711679651e-01 -1.012000000000018218e+01 2.000000000000000000e+02 -2.881330178985721346e+01 -4.423411811473898325e+01 9.699999999999999734e-01
-4.135676468404908945e+01 4.972710232898071014e-01 -1.012500000000018296e+01 2.000000000000000000e+02 -2.874060519291161242e+01 -4.416642151779338121e+01 1.199999999999999956e+00
-4.129828291531780593e+01 5.118130104571160244e-01 -1.013000000000018375e+01 2.000000000000000000e+02 -2.868821308826626648e+01 -4.411902941314804139e+01 5.000000000000000278e-02
-4.124042780637626038e+01 5.139231001719544167e-01 -1.013500000000018453e+01 2.000000000000000000e+02 -2.855156610966102448e+01 -4.398738243454279484e+01 4.699999999999999734e-01
-4.117827696905849422e+01 4.163338540515071351e-01 -1.014000000000018531e+01 2.000000000000000000e+02 -2.841521278411748597e+01 -4.385602910899925888e+01 5.699999999999999512e-01
-4.111181768637710121e+01 3.745629576240079861e-01 -1.014500000000018609e+01 2.000000000000000000e+02 -2.839147040398927402e+01 -4.383728672887104949e+01 4.099999999999999756e-01
-4.104835899870055727e+01 3.906518617941374116e-01 -1.015000000000018687e+01 2.000000000000000000e+02 -2.831971542335798375e+01 -4.377053174823976178e+01 1.280000000000000027e+00
-4.098469731769030489e+01 3.721421492802249875e-01 -1.015500000000018765e+01 2.000000000000000000e+02 -2.828249428869990112e+01 -4.373831061358167460e+01 1.000000000000000056e-01
-4.092294647124941775e+01 3.796666199565202904e-01 -1.016000000000018844e+01 2.000000000000000000e+02 -2.814199050899010857e+01 -4.360280683387188105e+01 1.969999999999999973e+00
-4.085662261152596386e+01 4.092425050688548449e-01 -1.016500000000018922e+01 2.000000000000000000e+02 -2.792518069796544466e+01 -4.339099702284722326e+01 8.800000000000000044e-01
-4.078029944044107680e+01 3.673824149872277345e-01 -1.017000000000019000e+01 2.000000000000000000e+02 -2.792181167824124799e+01 -4.339262800312302204e+01 1.929999999999999938e+00
-4.070950225208454754e+01 3.305848162597600504e-01 -1.017500000000019078e+01 2.000000000000000000e+02 -2.791883030130858856e+01 -4.339464662619036517e+01 1.729999999999999982e+00
-4.064351664223501359e+01 3.254037495310962425e-01 -1.018000000000019156e+01 2.000000000000000000e+02 -2.788082932264632774e+01 -4.336164564752810691e+01 1.090000000000000080e+00
-4.057960507904781622e+01 3.655046990093998027e-01 -1.018500000000019234e+01 2.000000000000000000e+02 -2.780515024330021845e+01 -4.329096656818200017e+01 1.489999999999999991e+00
-4.051527319249294834e+01 3.872830537759356373e-01 -1.019000000000019313e+01 2.000000000000000000e+02 -2.776558888378878720e+01 -4.325640520867057148e+01 1.800000000000000044e+00
-4.045277052958493158e+01 3.939202917602383502e-01 -1.019500000000019391e+01 2.000000000000000000e+02 -2.761802237504031510e+01 -4.311383869992209839e+01 4.000000000000000083e-02
-4.038523007031959366e+01 3.848823854103599063e-01 -1.020000000000019469e+01 2.000000000000000000e+02 -2.751733058447620195e+01 -4.301814690935798069e+01 8.000000000000000444e-01
-4.031582665764707940e+01 4.451326523967085724e-01 -1.020500000000019547e+01 2.000000000000000000e+02 -2.743901101401135634e+01 -4.294482733889314119e+01 9.599999999999999645e-01
-4.024616018731880018e+01 4.723826224654586459e-01 -1.021000000000019625e+01 2.000000000000000000e+02 -2.740978817163790637e+01 -4.292060449651968668e+01 1.879999999999999893e+00
-4.017948788500660129e+01 4.740884015289821840e-01 -1.021500000000019703e+01 2.000000000000000000e+02 -2.737615693544335826e+01 -4.289197326032514468e+01 7.099999999999999645e-01
-4.011522598671032824e+01 4.299737118207016540e-01 -1.022000000000019782e+01 2.000000000000000000e+02 -2.733074257469773016e+01 -4.285155889957951558e+01 8.800000000000000044e-01
-4.005243189244949775e+01 4.541649959324020602e-01 -1.022500000000019860e+01 2.000000000000000000e+02 -2.730022042753445888e+01 -4.282603675241624330e+01 1.260000000000000009e+00
-3.999186701486676299e+01 4.704778421686821033e-01 -1.023000000000019938e+01 2.000000000000000000e+02 -2.721492440897661425e+01 -4.274574073385839768e+01 1.330000000000000071e+00
-3.993013176140976839e+01 5.013251769074394959e-01 -1.023500000000020016e+01 2.000000000000000000e+02 -2.716473613359652717e+01 -4.270055245847831316e+01 1.409999999999999920e+00
-3.986937947850487518e+01 5.029869066860502835e-01 -1.024000000000020094e+01 2.000000000000000000e+02 -2.713524388589764413e+01 -4.267606021077943268e+01 1.689999999999999947e+00
-3.981072841614397362e+01 5.216813843449186194e-01 -1.024500000000020172e+01 2.000000000000000000e+02 -2.711731951208703606e+01 -4.266313583696882716e+01 2.899999999999999800e-01
-3.975462672952139087e+01 5.587358742646890697e-01 -1.025000000000020250e+01 2.000000000000000000e+02 -2.699112141296810918e+01 -4.254193773784989929e+01 1.929999999999999938e+00
-3.969486215056023326e+01 5.533729952510364480e-01 -1.025500000000020329e+01 2.000000000000000000e+02 -2.696843344308663148e+01 -4.252424976796842770e+01 1.179999999999999938e+00
-3.963749081194140444e+01 5.459273115584626357e-01 -1.026000000000020407e+01 2.000000000000000000e+02 -2.692653226169644398e+01 -4.248734858657823565e+01 6.199999999999999956e-01
-3.958124985646989558e+01 5.410678885515272096e-01 -1.026500000000020485e+01 2.000000000000000000e+02 -2.665618828806073282e+01 -4.222200461294252705e+01 2.999999999999999889e-02
-3.951237005717824502e+01 5.749370436731203737e-01 -1.027000000000020563e+01 2.000000000000000000e+02 -2.652491136809861416e+01 -4.209572769298040384e+01 8.399999999999999689e-01
-3.943956578310329064e+01 6.360281329244544812e-01 -1.027500000000020641e+01 2.000000000000000000e+02 -2.642121802428414057e+01 -4.199703434916593636e+01 1.919999999999999929e+00
-3.936492160884424152e+01 5.766091040647597366e-01 -1.028000000000020719e+01 2.000000000000000000e+02 -2.641103857685260081e+01 -4.199185490173439916e+01 5.000000000000000278e-02
-3.929511587909716042e+01 5.453075399433884307e-01 -1.028500000000020798e+01 2.000000000000000000e+02 -2.638613762327655721e+01 -4.197195394815835812e+01 1.260000000000000009e+00
-3.922859779744415221e+01 5.709655595611194956e-01 -1.029000000000020876e+01 2.000000000000000000e+02 -2.620122452776791278e+01 -4.179204085264970558e+01 1.850000000000000089e+00
-3.915438215699408175e+01 5.754757332068071163e-01 -1.029500000000020954e+01 2.000000000000000000e+02 -2.616614522098456419e+01 -4.176196154586636311e+01 1.929999999999999938e+00
